region,district,City,latitude,longitude
Крим,Нижньогірський,Лінійне,34.71714,45.48099
Крим,Нижньогірський,Листвинне,34.80863,45.47979
Крим,Нижньогірський,Любимівка,34.92348,45.63309
Крим,Нижньогірський,Межове,34.71113,45.51807
Крим,Нижньогірський,Митрофанівка,34.68401,45.44975
Крим,Нижньогірський,Михайлівка,34.63903,45.52648
Крим,Нижньогірський,Ніжинське,34.72349,45.57901
Крим,Нижньогірський,Новоіванівка,34.80022,45.45679
Крим,Нижньогірський,Охотське,34.85704,45.48597
Крим,Нижньогірський,Пшеничне,34.83868,45.64682
Крим,Нижньогірський,Родники,34.84383,45.46829
Крим,Нижньогірський,Садове,34.64762,45.30865
Крим,Нижньогірський,Сєрове,34.67577,45.32461
Крим,Нижньогірський,Слив'янка,34.87078,45.66072
Крим,Нижньогірський,Тамбовка,34.72692,45.36941
Крим,Нижньогірський,Тарасівка,34.73276,45.33302
Крим,Нижньогірський,Уварівка,34.78752,45.4458
Крим,Нижньогірський,Уютне,34.59268,45.51979
Крим,Нижньогірський,Червоне,34.66513,45.4743
Крим,Нижньогірський,Чкалове,34.82838,45.60614
Крим,Нижньогірський,Широке,34.77997,45.56236
Крим,Нижньогірський,Яструбки,34.57466,45.29474
Крим,Джанкойський,Новопавлівка,34.6126,45.68493
Крим,Джанкойський,Новофедорівка,34.63989,45.66793
Крим,Джанкойський,Просторне,34.69602,45.6566
Крим,Джанкойський,Рідне,34.61792,45.71274
Крим,Джанкойський,Табачне,34.61449,45.613
Крим,Джанкойський,Хлібне,34.60659,45.64545
Крим,Совєтський,Новоселівка,34.96759,45.26762
Крим,Кіровський,Оріхівка,35.09857,45.26092
Крим,Кіровський,Софіївка,35.12552,45.27517
Крим,Совєтський,Урожайне,35.06819,45.33731
Крим,Ленінський,Соляне,35.41391,45.32787
Крим,Ленінський,Львове,35.47279,45.26041
Крим,Кіровський,Краснівка,35.30182,45.24753
Крим,Кіровський,Новофедорівка,35.06115,45.29251
Крим,Кіровський,Синицине,35.25066,45.23809
Крим,Кіровський,Токарєве,35.1523,45.2841
Крим,Кіровський,Шубине,35.21101,45.27363
Крим,Совєтський,Дмитрівка,35.0584,45.48202
Крим,Совєтський,Іллічеве,35.06819,45.24565
Крим,Совєтський,Маркове,35.00347,45.28719
Крим,Совєтський,Присивашне,35.01583,45.35156
Крим,Совєтський,Шахтине,35.02596,45.25337
Крим,Нижньогірський,Кулички,34.99815,45.55893
Крим,Ленінський,Кам'янське,35.52687,45.27981
Крим,Ленінський,Семисотка,35.55982,45.24307
Крим,Ленінський,Уварове,35.66402,45.26058
Крим,Совєтський,Георгіївка,35.0251,45.23964
Херсонська,Генічеський,Новоолексіївка,34.6332,46.23201
Херсонська,Генічеський,Генічеськ,34.79061,46.16781
Крим,Джанкойський,Мисове,34.6998,45.87015
Крим,Джанкойський,Прозрачне,34.65757,45.73694
Крим,Джанкойський,Тургенєве,34.58153,45.88938
Крим,Джанкойський,Чайкине,34.59354,45.81385
Крим,Джанкойський,Передмістне,34.61912,45.94946
Херсонська,Генічеський,Люблинка,34.56968,46.18481
Херсонська,Генічеський,Миколаївка,34.60745,46.10584
Херсонська,Генічеський,Щасливцеве,34.83559,46.03237
Херсонська,Генічеський,Ярошик,34.70581,46.23476
Херсонська,Генічеський,Червонопрапорне,34.67852,46.19493
Херсонська,Генічеський,Салькове,34.59818,46.17348
Херсонська,Генічеський,Придорожнє,34.83816,46.2212
Херсонська,Генічеський,Стрілкове,34.87987,45.89641
Херсонська,Генічеський,Геніченська Гірка,34.82992,46.077
Херсонська,Генічеський,Приозерне,34.78048,46.06207
Херсонська,Генічеський,Чернігівка,34.6047,46.14309
Херсонська,Генічеський,Семихатка,34.7307,46.17296
Херсонська,Генічеський,Ясна Поляна,34.62547,46.17914
Миколаївська,м Очаків,Очаків,31.55788,46.62872
Миколаївська,Березанський,Федорівка,31.31756,46.74683
Миколаївська,Березанський,Ленінка,31.22263,46.69721
Миколаївська,Очаківський,Матросівка,31.74843,46.73481
Миколаївська,Жовтневий,Прибузьке,31.88335,46.73756
Миколаївська,Очаківський,Осетрівка,31.70826,46.71936
Миколаївська,Очаківський,Солончаки,31.81761,46.64434
Миколаївська,Очаківський,Іжицьке,31.55342,46.75163
Миколаївська,Жовтневий,Лимани,31.97125,46.72811
Миколаївська,Очаківський,Яселка,31.6947,46.64537
Миколаївська,Очаківський,Іванівка,31.6638,46.65275
Миколаївська,Очаківський,Дмитрівка,31.73504,46.63387
Миколаївська,Очаківський,Покровське,31.61934,46.53654
Миколаївська,Жовтневий,Лупареве,31.97983,46.69704
Миколаївська,Очаківський,Парутине,31.89674,46.70648
Миколаївська,Березанський,Червона Українка,31.18366,46.73721
Миколаївська,Березанський,Коблеве,31.20718,46.66031
Миколаївська,Березанський,Морське,31.26331,46.61825
Миколаївська,Очаківський,Покровка,31.70208,46.4847
Миколаївська,Очаківський,Василівка,31.79031,46.52882
Миколаївська,Березанський,Лимани,31.47085,46.69515
Миколаївська,Очаківський,Чорноморка,31.50536,46.64709
Миколаївська,Березанський,Бессарабка,31.22812,46.73773
Миколаївська,Березанський,Глибоке,31.27808,46.68949
Миколаївська,Березанський,Тузли,31.37318,46.69773
Миколаївська,Очаківський,Червоне Парутине,31.82276,46.73893
Миколаївська,Березанський,Лугове,31.28426,46.64005
Миколаївська,Очаківський,Березань,31.54638,46.74116
Миколаївська,Очаківський,Куцуруб,31.61144,46.64743
Миколаївська,Очаківський,Дніпровське,31.87426,46.63507
Миколаївська,Очаківський,Острівка,31.54038,46.71078
